Video Id,Title,Category
YjFRchAp6MM,"Best ACT Math Prep Strategies, Tips, and Tricks - &quot;Cheating&quot; Using the Answer Choices",Education
LGqBQrUYua4,Math Antics - Long Division,Education
WcgV9qWE7qU,Wendy Alex and Lyndon Learn Math &amp; Numbers for the School Exam | Fun Kids Videos,Entertainment
pTnEG_WGd2Q,Learn Mathematics from START to FINISH,Education
t4LOv9h-FJM,"Median, Mean, Mode, Percentile | Math, Statistics for data science, machine learning",Education
9Uc62CuQjc4,Algebra Basics: Graphing On The Coordinate Plane - Math Antics,Education
,Mathematics (All Of It),Education
tdf6Jx5DKtE,"Ellie: More Confident In Math, 15 Sec | United States",Education
zBCty_wGPRE,WHAT JOBS CAN YOU GET WITH A MATHEMATICS MAJOR: The Importance of Math for Jobs | Nathan Dalaklis,Education
zeQY2ScYmuo,MULTIPLICATION SHORT TRICK | #education #shorttrick #maths #mathstricks,Education
zfmNx_sC82A,"Math &amp; Science Lessons Used in 20,000+ Schools",Education
N-X1EU7tHVo,Start Learning Mathematics,Education
RVYwunbpMHA,Math Antics - Multi-Digit Multiplication Pt 2,Education
Fe8u2I3vmHU,Basic Addition | #aumsum #kids #science #education #children,Entertainment
9S3FRENg43I,Learning Math,Education
HdU_rf7eMTI,Math Antics - Long Division with 2-Digit Divisors,Education
Yc3idEUD0Tg,Why study financial mathematics?,Education
lI7BAt5zb3A,Education Resource Specialist | What I do &amp; how much I make | Part 1 | Khan Academy,Entertainment
T5tKNKb2DnQ,Top 5 Math Help Websites That Give You The Answers! (Best Math Apps),Education
zF_dBk8EPDk,Data! | Mini Math Movies | Scratch Garden,Education
XfIdu_39keA,An introduction to Cambridge Primary Maths,Education
I4pQbo5MQOs,The paradox at the heart of mathematics: Gödel&#39;s Incompleteness Theorem - Marcus du Sautoy,Education
OGa_b26eK2c,"Lesson 1 - Voltage, Current, Resistance (Engineering Circuit Analysis)",Education
hvHAtMzMm5g,Science Song for Kids with Lyrics - Children’s Learning Songs by The Learning Station,Education
_tE9tETI6kw,Harshad Numbers? | #Shorts #YouTubeShorts | Don&#39;t Memorise,Education
OdFXImly2-I,Order of Operations | PEMDAS | 5th Grade Math (Part 1),Education
pTnEG_WGd2Q,Learn Mathematics from START to FINISH,Education
LD4zp8ruvaI,Multiplication 3rd Grade - Learn Multiplication Educational Math Videos,Education
8TNkcgWpr0k,How to Make a Math Video Course - Essential Tools (from NCTM Presentation),Education
6owKqFWej-w,Grade 4: Double Digit Multiplication (How to),Education
TL7XhfrLF4k,One Man&#39;s Mission to Unveil Math&#39;s Beauty,Education
yaaZ5dL4He0,Kvs #Maths Demo video | Mathematics Number system | #Teacher Demo class | Manoj Sharma PD Classes,Education
kmVfZ9o-2gg,Math Antics - Percents And Equivalent Fractions,Education
s_L-fp8gDzY,What Makes People Engage With Math | Grant Sanderson | TEDxBerkeley,Education
LSWnY93-Rjs,Addition wheel | Math wheel addition | Maths working project | Teaching resources,Education
PcH48w01BJc,What is Arts Integration?,Education
XjVI32_OXgc,What is Discrete Mathematics?,Education
Qyd_v3DGzTM,Algebra Basics: Solving Basic Equations Part 2 - Math Antics,Education
RzuvZDSmIco,Spotify’s Mathematical System For Determining Your Entertainment Taste,Education
qmfXyR7Z6Lk,Math Antics - Multiplying Fractions,Education
ffLLmV4mZwU,Algebra Basics: What Are Polynomials? - Math Antics,Education
_rWgmdncaEQ,Exponents in Math - Negative Exponents | #aumsum #kids #science #education #children,Education
NCLzNqFuCHM,B.ED MATHS MODAL,Education
aOipc02LUpo,Mathematics - Grade 4: Geometry - Angles,Education
byNaO_zn2fI,How to self study pure math - a step-by-step guide,Education
gtVzOUu-UwQ,SMART Notebook Maths - Secondary Education,Education
ikaSgNDnrv0,Learning Math: How To Teach With Geoboards,Education
7J1OkxuyLD0,Adding &amp; Subtracting! | Mini Math Movies | Scratch Garden,Education
DMa_-71IY9I,Five Ways To Make Teaching and Learning Math Fun,Education
USmit5zUGas,Math Antics - Proportions,Education
r3GEvGi6f7E,Learn numbers with Dr. Panda | Math Concept | Kids Learning Cartoon | Dr. Panda TotoTime,Education
OSfDRqxmXAE,What&#39;s an Integer? | Integers Explained | Math with Mr. J,Education
vDEiyNJ9AyI,Simplification Trick | Simplification short trick | math short tricks #shorts #shortvideo #maths,Education
_BgblvF90UE,Math Antics - Adding &amp; Subtracting Integers,
ne7OzhfNqk8,Mathematics for Machine Learning | Mathematics for Data Science | Intellipaat,Education
yAC_E6T76pc,DreamBox Learning Math Introduction,Education
eW2dRLyoyds,Multiplication for Kids,Education
pZEmFSP3Z0I,Math Antics - Common Denominator LCD,Education
6aD-PggFODA,Research in Mathematics,Education
L07BKc7Eej4,The number &quot;e&quot; is underrated... #shorts,Education
C8FHm1YJ-U4,#shorts Learn to multiply 4X faster | Speed Math Tip,Education
XGbOiYhHY2c,Math Antics - Prime Factorization,Education
F_q41hlwzCk,Mathematics #interview #questions for #teachers l #NVS,Education
JsAcQsidyIA,Factoring 3x³ + x² - 15x - 5 #Shorts #algebra #math #maths #mathematics #education #learn #learning,Education
dPksJHBZs4Q,What is Multiplication? | Multiplication Concepts for Kids | Rock &#39;N Learn,Education
fb2XsYU0o8M,Math Antics - Division With Partial Quotients,Education
I_Df_mx8Hxo,Books for Learning Mathematics,Education
UWOVipHUZaM,Mathematics for Computer Science (Full Course),Education
,Xylem class 8,Education
__62PEKPBR0,Math Quiz - Can you pass 5th grade math quiz? |Tricky Math Quiz | Challenge Yourself,Education
rpMu98yRk40,Algebra Basics: Slope And Distance - Math Antics,Education
3gX8DyYTRAU,The 12 Most Repetitive ACT® Math Question Types (you can easily get right every time!) in 6 minutes!,Education
uup7IC7c1V8,Grade 3 Math: How to Use a Multiplication Table,Education
3uzTABTaX5k,Luxembourg - Math Olympiad Question | You should know this trick,Education
hJP5GqnTrNo,How AI Could Save (Not Destroy) Education | Sal Khan | TED,Education
p9s2fBYA4fU,Want to study physics? Read these 10 books,Education
T_wB-GMMTdQ,Strategies for Teaching Mathematics,Education
5RSMLgy06Ew,"Lec 7 | MIT 6.042J Mathematics for Computer Science, Fall 2010",Entertainment
PBcg_2hQw60,"Child Genius: Round 1: Math &amp; Geography (S1, E1) | Lifetime",Education
#NAME?,Practice Completing The Square in Algebra,Education
5FscrLqsVpA,Top 10 Mathematician Movies,Education
pyCoVt5iZL0,3 Homeschool Curriculums You SHOULDN&#39;T Buy In 2023,Entertainment
KDO0NbOlN1w,MATH Quiz: Are You Smarter than 8th grader? | Can You Pass 8th Grade? - 30 Questions,Education
QU6-2MEfVOc,"Self-study computational neuroscience | Coding, Textbooks, Math",Education
I91a5pb5aLw,Grade 4 Math: Volume,Education
yICR9PiW340,What are Square Roots? | Math with Mr. J,Education
N-Y0Kvcnw8g,Math Antics - Common Denominator ECD,Education
UffIn6yh7QQ,Subtraction With The Help of Stories | Mathematics Grade 1 | Periwinkle,Education
QyGmqmJ1x8s,How to convert Fraction to a Decimal? #math #tutor #youtube #shorts #mathtrick #learning,Education
omgugFimQJc,"The basic concept of division simplified, math video tutorial",Education
hUEkmcTeIos,Math Manipulatives,Education
wRMC-ttjhwM,Truth Table Tutorial - Discrete Mathematics Logic,Education
De0JKAFqCy0,Number Pi - π - Math for Kids - What is Number Pi?,Education
7cb7lVSHpJY,How to Remember Math Formulas | Letstute | #shorts #ytshorts,Education
5juto2ze8Lg,Math Antics - Adding and Subtracting Fractions,Education
_NN8g2jWIAs,Addition with Carrying: Carry Over Addition (Grade 1 &amp; 2 Maths) | Tutway,Education
Mvm5pOVkIIU,Photosynthesis | 3rd Std | Science | CBSE Board | Home Revise,Education
INHB1q7qtWw,Maths Working Model on Multiplication | Maths TLM Working Model | Maths TLM,Education
EzuwERy17nA,What does research in mathematics look like?,Education
Z2xtvbPIW-g,Why is the number 1 so special? |  #Shorts #YouTubeShorts | Don&#39;t Memorise,Education
Ep7D_eTqLAs,Math Manipulatives: Tools to Help All Students Become Effective Problem Solvers,Entertainment
Gh_CCPVTCAI,Skill Builders! Kindergarten Math,Education
ctwX--JEzSA,NP-COMPLETENESS - The Secret Link Between Thousands of Unsolved Math Problems,Education
v-6MShC82ow,Algebra Basics: The Distributive Property - Math Antics,
smLNCbYNQP4,"Entertainment (4k) | Akshay Kumar, Tamannaah Bhatia, Johnny Lever | Pen Movies",Entertainment
LXXkiUKDK4w,"Entertainment | Full Movie | Akshay Kumar, Tamannaah Bhatia, Johnny Lever",Entertainment
28I_6qvI3Dk,&quot;Sleep Well&quot; (from Poppy Playtime: Chapter 3) by CG5 - OFFICIAL Entertainment VIDEO,Entertainment
21bCrsGt050,Mili - Entertainment / &quot;Goblin Slayer 2&quot; Opening [Full],Entertainment
TMiIPIbfD2A,Part 2 with my boy😂🇺🇬🔥 #shorts,Entertainment
zHC0EwPF074,"Akshay Kumar - Johnny Lever - Back To Back Entertainment Scenes | Entertainment | Sonu Sood, Tamannaah",Entertainment
Aw8fSbkP-CM,Ethic entertainment#shorts #crazykennar #vinniebaite,Entertainment
IsPFDzAGb4A,Adam Lambert - For Your Entertainment,Entertainment
wK-BSD3StYk,Hey! Say! JUMP - Entertainment [Official Live Video],Entertainment
tBsRvthVhdw,Phoenix - Entertainment (Official Video),Entertainment
m-H0uIH5HHQ,The Jam - That&#39;s Entertainment,Entertainment
eb0CfNa84Iw,Dogs Fighting With Prakash Raj &amp; Sonu Sood- Entertainment Scenes | Entertainment | Hindi Film,Entertainment
2vRdzTzR4tI,"Tera Naam Doon Full Video - Entertainment | Akshay Kumar, Tamannaah, Atif Aslam",Entertainment
g6-ZNRSrOrE,২০৫০ সালের বাংলাদেশ | Future World | Bangla Funny Video | Family Entertainment bd | Desi Cid |,Entertainment
laCKBx6dmW8,Entertainment - Official Trailer,Entertainment
luRbeO6yRAY,"Entertainment | Akshay Kumar, Tamannaah Bhatia | Hindi Movie Part 5",Entertainment
voG07pt-KYI,ZAYN - Entertainer (Official Video),Entertainment
mWCf9-GU-go,TENGE I’M COMING SOON ❤️🇺🇬 #100shorts2024 #georegmax #dance #shorts,Entertainment
pVA24YmK-nA,TÉNYLEG ENNYIRE FÉLNEK EGY VERESÉGTŐL?🤷‍♂️ - TOBAK VLOG E05,Entertainment
F9pN7i4JeyI,দেশী রোজাদার vs দেশী শয়তান | Bangla Funny Video | Family Entertainment bd | Desi Cid | Desi Rojadar,Entertainment
utQlaFdlN1U,Entertainment (feat. KC Rebell),Entertainment
bZdpihF44R0,🔥Tripping Over Nothing Prank 🤣 #Entertainment #funny #pranks,Entertainment
ElcCJZyLjlA,Lesti - Mencintaimu Karena Allah | Official Entertainment Video,Entertainment
J2-hV5Kexzc,1 or 2? 👀 | 💚💖 @ApolloSant #dance #entertainment,Entertainment
g2wboV4sPfc,Entertainment 1x01 - Toma polla,Entertainment
B6_TBNfgsfQ,Marvel Animation&#39;s X-Men &#39;97 | A New Age | Disney+,Entertainment
Uwv4CQYVvDc,Michael Jackson&#39;s Son Blanket &#39;Bigi&#39; Steps Out in RARE Appearance,Entertainment
VMpgb8WjoBc,"Johnny Johnny with Lyrics - Entertainment | Akshay Kumar, Tamannaah, Sachin Jigar",Entertainment
Lbin1luRwEo,Teri Mahima Aprampaar | Akshay Kumar | Tamannaah | Anushka | Udit Narayan | Entertainment,Entertainment
WuzP5CHh0BE,"Johnny Johnny Full Video - Entertainment | Akshay Kumar &amp; Tamannaah | Sachin Jigar, Priya Panchal",Entertainment
eKo3q6mHUH0,SWITCH LOVE TEAM - PART 4 (HINDI NA KINAYA!),Entertainment
wEyyQl1W5wc,AJR - The Entertainment&#39;s Here (Official Audio),Entertainment
H7UwSlW4G_U,"Entertainment Back To Back Entertainment Scenes | Akshay Kumar, Johnny Lever, Sonu Sood, Tamannaah",Entertainment
f92Pa3DWsaw,"Veerey Di Wedding Full Video - Entertainment | Akshay Kumar, Tamannaah | Mika",Entertainment
qEAeq-eW4Gw,NEPALI ROCKSTAR ( Rockstar Saila ) | Garima Entertainment,Entertainment
NJZ5YNrXMpE,drowning in entertainment: the age of distraction,Education
ua8JbIn2uBc,"Entertainment | Akshay Kumar, Tamannaah Bhatia | Hindi Movie Part 8",Entertainment
wWhPCGDyoyE,"कैसे बचायी एंटरटेनमेंट ने अक्षय की जान? - Emotional Scene | Entertainment | Akshay Kumar, Tamannaah",Entertainment
mx6Cy9BuhvI,NAGITA BIKIN MASAK BESAR DI SALJU!! SEMUA RAK DI SUPERMARKET SAMPE KOSONG DI BORONG NAGITA !!!,Entertainment
H1_Zwp3ZUPE,ডিজিটাল বই মেলা | Digital Boi Mela | Bangla Funny Video | Family Entertainment bd | Desi Cid,Entertainment
g0vqdrG0rz8,&#39;Avatar: The Last Airbender&#39; Cast on Seeing Appa in Real Life | Entertainment Weekly,Entertainment
Wn1dnpoTWRI,funny video 🤪//Entertainment video//#shorts #emotional #fun #funny #Entertainment #entertainment #viral,Entertainment
oo8VgjCkUVE,"Akshay Kumar Entertainment Scenes | Back To Back Entertainment | Entertainment | Tamannaah Bhatia, Johnny Lever|HD",Entertainment
dkHD4N-2Pd4,Phoenix - Entertainment HD,Entertainment
0BCRu68302I,"Climax Scene - Entertaiment | Entertainment Bollywood Movie | Akshay Kumar, Tamannaah, Johnny",Entertainment
NE-owUbH6uY,D’YAVOL X DISNEY Collab Announcement Video | Drops 17th March ‘24,Entertainment
kyyhGOMp2i0,TEKA HAIWAN DALAM ENGLISH !!! SENYUM SAFWAN DENGAR JAWAPAN MIMI ...,Entertainment
-6bZbZJlKk8,Gilga Sahid - Nemen | Remember Entertainment ( Keroncong Cover ),Entertainment
yTuBf_MFjMc,"Timothée Chalamet, Zendaya, Austin Butler &amp; Florence Pugh on &#39;Dune: Part 2&#39; | Entertainment Weekly",Entertainment
VEymIT_oRNg,HARI TERAKHIR DI SALJU!! NCUS RINI BAWA PULANG SALJU??!! CIPUNG SEDIH SAY GOODBYE SAMA SALJU!!!,Entertainment
0F2hqlV8-N8,For your Entertainment Adam Lambert lyrics,Entertainment
vju6z7BxkDc,Sesaat Kau Hadir - Utha Likumahuwa ( cover by TAF Entertainment ),Entertainment
xs61DNG9DF0,"Entertainment - Full Hindi Movie In 20 Mins | Akshay Kumar, Tamannaah, Johnny Lever, Sonu Sood",Entertainment
C1KYRMqv_ZA,How Netflix And YouTube Changed Entertainment Forever | CNBC Marathon,Entertainment
ay99J4tUUu0,😂😂#shorts #youtubeshorts #trending #viralvideo #viral #Entertainment,Entertainment
Jip1in8cnEk,"Entertainment | Akshay Kumar, Tamannaah Bhatia | Hindi Movie Part 9",Entertainment
3JXCj6RK2B4,BECAUSE YOU LOVED ME - Voyage Entertainment,Entertainment
9sRhCvGRcQw,KALA CINTA MENGGODA - CHRISYE COVER BY REMEMBER ENTERTAINMENT YOGYAKARTA,Entertainment
s3_k03RC668,Poppy Playtime: Chapter 3 - Official Game Trailer #1,Entertainment
Sa39n6lrop8,Ginger Root - &quot;Entertainment&quot; (Official Lyric Video),Entertainment
C6lQzQh9JcY,SUAMI IZINKAN WANITA INI S3LINGKUH DENGAN AYAH MERTUA !!,Entertainment
f9wAFmfhpmU,Adam Lambert - For Your Entertainment,Entertainment
C8CULyy7BhM,TEKA KUIH MUIH BERBUKA PUASA !!! COMEL JE SI DIA AJAK BERBUKA SEKALI ...,Entertainment
5d3m0fOEWZs,Kala Cinta Menggoda (Chrisye Cover) - Forte Entertainment,Entertainment
UEaw-_ka_js,Prank On Transgender | Part 2 | Car Prank | Cherry  Dnc | Mini Movie Entertainments,Entertainment
ouJyesvlANE,ENTERTAINMENT- 2X01 &quot;Diffferent&quot;,Entertainment
UDBRJisq7IM,funny millions view  #funny #family #Entertainment #funnyfamily,Entertainment
MYSUwWYhV90,Nauroz Telefilm | Mawra Hocane | Best Pakistani Drama | Green TV Entertainment,Entertainment
5Gi1djkgB5k,Cat Entertainment : Video and Bird Sounds for Cats * The Ultimate 8 HOURS *,Entertainment
32X3y2REoIc,"Tera Naam Doon - Its Entertainment | Akshay Kumar, Tamannaah, Atif Aslam | Latest Song Video",Entertainment
5jFKjYQA3XA,Gyutaro Song - &quot;Entertainment District&quot; | FabvL [Demon Slayer],Entertainment
mBMVy6tQQB8,"The Sound of Entertainment | &quot;So Long, Farewell&quot; Clip | Fox Family Entertainment",Entertainment
nq2_xcTdhI8,Entertainment Made By Cults,Entertainment
MCGzhfMjE1I,New Entertainment Top Funny Video 😂 Best Entertainment in 2023 By FunTv 420,Entertainment
IUZhb5dJeSY,"Entertainment | Akshay Kumar, Tamannaah Bhatia | Hindi Movie Part 6",Entertainment
mo79_9xMh1I,"That&#39;s Entertainment, Part 2 (1976) Official Trailer - Gene Kelly, Fred Astaire Movie HD",Entertainment
iNxxvApgYRs,Balthazar - Entertainment (Official Video),Entertainment
ubxYYzYNP84,The Jam - That&#39;s  Entertainment,Entertainment
H4b48Jx7Un0,Paul Weller plays Thats Entertainment with Noel Gallagher,Entertainment
mx6Cy9BuhvI,NAGITA BIKIN MASAK BESAR DI SALJU!! SEMUA RAK DI SUPERMARKET SAMPE KOSONG DI BORONG NAGITA !!!,Entertainment
YzsluQRtPF8,কুকুরের মাংসের বিরিয়ানি | Bangla Funny Video | Family Entertainment Bd | Desi Cid Borishailla Natok,Entertainment
,Nahi Entertainment ,Entertainment
xWOsyVPLER8,Wonder high/Trending Kenyan higher school video by JVN Entertainment 🔥,Entertainment
qMpLduv8fqg,The Scariest Series on YouTube: Gemini Home Entertainment,Entertainment
lhNr81u_pbE,funny vibes 🤣 #shorts #funny #entertainment #humor #fail,Entertainment
8jFQ4BVPz8g,DULHE ki STAND UP Entertainment | Ep 5 | Sasural me Shaadi | GORAKHPUR 2024,Entertainment
Qv6JGA049pY,CRAZY ENTERTAINERS VOL 1,Entertainment
dYVMFiNl-IA,"BILL GATES WITH DOLLY CHAIWALA, DOLLY CHAIWALA VIDEO WITH BILL GATES IN INDIA, PAK MEDIA SHOCKING",Entertainment
